"","formulas_with","formulas_without","pvals"
"2766","response~(amount+employment+telephone)^3","response~amount+employment+telephone",0.0900643948814052
"1102","response~(history+age+own_res)^3","response~history+age+own_res",0.0894877532939557
"1282","response~(new_car+sav_acct+other_install)^3","response~new_car+sav_acct+other_install",0.0893915458789323
"2180","response~(radio.tv+male_single+num_credits)^3","response~radio.tv+male_single+num_credits",0.0892271176829748
"2141","response~(radio.tv+install_rate+guarantor)^3","response~radio.tv+install_rate+guarantor",0.0879695363472381
"187","response~(chk_acct+retraining+prop_unkn_none)^3","response~chk_acct+retraining+prop_unkn_none",0.0875817888639479
"1142","response~(new_car+used_car+employment)^3","response~new_car+used_car+employment",0.0875733380510578
"1245","response~(new_car+retraining+own_res)^3","response~new_car+retraining+own_res",0.0869814801090628
"3506","response~(male_single+male_mar_or_wid+age)^3","response~male_single+male_mar_or_wid+age",0.0866292843104891
"2070","response~(radio.tv+retraining+prop_unkn_none)^3","response~radio.tv+retraining+prop_unkn_none",0.0865198658144271
"2409","response~(education+male_single+rent)^3","response~education+male_single+rent",0.0860558292485823
"1269","response~(new_car+amount+telephone)^3","response~new_car+amount+telephone",0.0858110927972757
"1158","response~(new_car+used_car+num_dependents)^3","response~new_car+used_car+num_dependents",0.0856908425039066
"214","response~(chk_acct+amount+num_dependents)^3","response~chk_acct+amount+num_dependents",0.0856563216910215
"3100","response~(employment+install_rate+age)^3","response~employment+install_rate+age",0.0851210696151633
"603","response~(duration+sav_acct+real_estate)^3","response~duration+sav_acct+real_estate",0.0849926952711036
"364","response~(chk_acct+prop_unkn_none+rent)^3","response~chk_acct+prop_unkn_none+rent",0.0847397272786253
"1416","response~(new_car+prop_unkn_none+age)^3","response~new_car+prop_unkn_none+age",0.084628438791108
"3213","response~(employment+age+job)^3","response~employment+age+job",0.0846110533264662
"22","response~(chk_acct+duration+rent)^3","response~chk_acct+duration+rent",0.0841778748394937
"238","response~(chk_acct+employment+male_single)^3","response~chk_acct+employment+male_single",0.08406472583354
"2245","response~(radio.tv+prop_unkn_none+age)^3","response~radio.tv+prop_unkn_none+age",0.0840252868885382
"2979","response~(sav_acct+male_single+other_install)^3","response~sav_acct+male_single+other_install",0.0839089157288759
"266","response~(chk_acct+install_rate+num_credits)^3","response~chk_acct+install_rate+num_credits",0.0837904006516478
"2748","response~(amount+sav_acct+telephone)^3","response~amount+sav_acct+telephone",0.0833748238003621
"3456","response~(male_div+prop_unkn_none+age)^3","response~male_div+prop_unkn_none+age",0.0828994007718952
"757","response~(duration+other_install+rent)^3","response~duration+other_install+rent",0.0825307775682958
"2874","response~(amount+real_estate+telephone)^3","response~amount+real_estate+telephone",0.0822625009791751
"1292","response~(new_car+employment+male_single)^3","response~new_car+employment+male_single",0.0820690068685131
"828","response~(history+used_car+other_install)^3","response~history+used_car+other_install",0.0818119871723018
"1390","response~(new_car+guarantor+num_credits)^3","response~new_car+guarantor+num_credits",0.0817256796907173
"2817","response~(amount+male_mar_or_wid+guarantor)^3","response~amount+male_mar_or_wid+guarantor",0.081668097070226
"3964","response~(prop_unkn_none+own_res+num_dependents)^3","response~prop_unkn_none+own_res+num_dependents",0.081353504719265
"733","response~(duration+real_estate+rent)^3","response~duration+real_estate+rent",0.0811752360385044
"265","response~(chk_acct+install_rate+own_res)^3","response~chk_acct+install_rate+own_res",0.0808387528486634
"723","response~(duration+present_resident+rent)^3","response~duration+present_resident+rent",0.0808315379173841
"1746","response~(used_car+own_res+num_credits)^3","response~used_car+own_res+num_credits",0.0807338082208341
"3148","response~(employment+male_mar_or_wid+own_res)^3","response~employment+male_mar_or_wid+own_res",0.0805316399046949
"543","response~(duration+education+real_estate)^3","response~duration+education+real_estate",0.0794817735510298
"2137","response~(radio.tv+install_rate+male_div)^3","response~radio.tv+install_rate+male_div",0.0789377721084643
"3209","response~(employment+age+other_install)^3","response~employment+age+other_install",0.0788695613602921
"2493","response~(education+other_install+rent)^3","response~education+other_install+rent",0.078802602454644
"2906","response~(amount+own_res+num_credits)^3","response~amount+own_res+num_credits",0.0786506267364848
"3006","response~(sav_acct+co.applicant+other_install)^3","response~sav_acct+co.applicant+other_install",0.0780812361958899
"700","response~(duration+co.applicant+rent)^3","response~duration+co.applicant+rent",0.0778157693935019
"336","response~(chk_acct+guarantor+num_credits)^3","response~chk_acct+guarantor+num_credits",0.0777994700647691
"7","response~(chk_acct+duration+retraining)^3","response~chk_acct+duration+retraining",0.0777672154698726
"3477","response~(male_div+other_install+num_dependents)^3","response~male_div+other_install+num_dependents",0.0776607677320182
"3077","response~(sav_acct+own_res+num_credits)^3","response~sav_acct+own_res+num_credits",0.0774388739091558
"2537","response~(retraining+amount+job)^3","response~retraining+amount+job",0.0773215165768048
"832","response~(history+used_car+job)^3","response~history+used_car+job",0.0773183483203682
"810","response~(history+new_car+foreign)^3","response~history+new_car+foreign",0.0766918274708938
"767","response~(duration+rent+num_dependents)^3","response~duration+rent+num_dependents",0.076635189218352
"2221","response~(radio.tv+guarantor+num_dependents)^3","response~radio.tv+guarantor+num_dependents",0.0764728926882929
"3802","response~(guarantor+prop_unkn_none+num_dependents)^3","response~guarantor+prop_unkn_none+num_dependents",0.0762842517571628
"3241","response~(employment+job+foreign)^3","response~employment+job+foreign",0.0762340603129846
"1430","response~(new_car+age+num_dependents)^3","response~new_car+age+num_dependents",0.0759239611547712
"2852","response~(amount+guarantor+num_dependents)^3","response~amount+guarantor+num_dependents",0.0757781326819136
"2572","response~(retraining+employment+own_res)^3","response~retraining+employment+own_res",0.0752113616281343
"1820","response~(furniture+retraining+rent)^3","response~furniture+retraining+rent",0.0746386981278238
"2710","response~(retraining+rent+own_res)^3","response~retraining+rent+own_res",0.0743768092844917
"716","response~(duration+guarantor+num_dependents)^3","response~duration+guarantor+num_dependents",0.074238381090351
"1317","response~(new_car+install_rate+other_install)^3","response~new_car+install_rate+other_install",0.0741447700850057
"1380","response~(new_car+co.applicant+num_dependents)^3","response~new_car+co.applicant+num_dependents",0.0741233955043275
"959","response~(history+sav_acct+own_res)^3","response~history+sav_acct+own_res",0.0739893052598268
"141","response~(chk_acct+radio.tv+guarantor)^3","response~chk_acct+radio.tv+guarantor",0.0731662070537709
"3313","response~(install_rate+guarantor+telephone)^3","response~install_rate+guarantor+telephone",0.0731537057374321
"784","response~(duration+telephone+foreign)^3","response~duration+telephone+foreign",0.0730261069859422
"2073","response~(radio.tv+retraining+rent)^3","response~radio.tv+retraining+rent",0.0729260697400676
"170","response~(chk_acct+education+own_res)^3","response~chk_acct+education+own_res",0.0728781821497591
"2324","response~(education+amount+rent)^3","response~education+amount+rent",0.0725256057727828
"1296","response~(new_car+employment+present_resident)^3","response~new_car+employment+present_resident",0.0724900439192098
"729","response~(duration+present_resident+foreign)^3","response~duration+present_resident+foreign",0.0723606413641569
"3781","response~(guarantor+present_resident+num_credits)^3","response~guarantor+present_resident+num_credits",0.0723179163028364
"1795","response~(furniture+education+real_estate)^3","response~furniture+education+real_estate",0.0722174460983386
"1217","response~(new_car+education+guarantor)^3","response~new_car+education+guarantor",0.0720286739430934
"2814","response~(amount+male_single+telephone)^3","response~amount+male_single+telephone",0.0715371488898083
"1132","response~(history+job+foreign)^3","response~history+job+foreign",0.0714798540926646
"3727","response~(co.applicant+real_estate+num_dependents)^3","response~co.applicant+real_estate+num_dependents",0.0713328227541165
"2419","response~(education+male_mar_or_wid+real_estate)^3","response~education+male_mar_or_wid+real_estate",0.0712233912812731
"3757","response~(co.applicant+rent+num_dependents)^3","response~co.applicant+rent+num_dependents",0.0711724665389343
"3131","response~(employment+male_single+age)^3","response~employment+male_single+age",0.071110760488933
"1407","response~(new_car+real_estate+age)^3","response~new_car+real_estate+age",0.0710943543541995
"3359","response~(install_rate+other_install+foreign)^3","response~install_rate+other_install+foreign",0.0706864159004295
"1821","response~(furniture+retraining+own_res)^3","response~furniture+retraining+own_res",0.0704558202126313
"3839","response~(guarantor+num_dependents+foreign)^3","response~guarantor+num_dependents+foreign",0.0701555640420806
"2432","response~(education+co.applicant+real_estate)^3","response~education+co.applicant+real_estate",0.070060968689094
"3374","response~(install_rate+num_credits+foreign)^3","response~install_rate+num_credits+foreign",0.0699920942112431
"69","response~(chk_acct+new_car+guarantor)^3","response~chk_acct+new_car+guarantor",0.069760114736682
"2300","response~(education+retraining+real_estate)^3","response~education+retraining+real_estate",0.0692094259305936
"2346","response~(education+sav_acct+job)^3","response~education+sav_acct+job",0.0691592202472261
"1545","response~(used_car+retraining+own_res)^3","response~used_car+retraining+own_res",0.0689933683932271
"1182","response~(new_car+furniture+num_dependents)^3","response~new_car+furniture+num_dependents",0.0686906629784351
"399","response~(chk_acct+num_credits+telephone)^3","response~chk_acct+num_credits+telephone",0.0678447219830377
"1073","response~(history+present_resident+other_install)^3","response~history+present_resident+other_install",0.0677327784101105
"2222","response~(radio.tv+guarantor+telephone)^3","response~radio.tv+guarantor+telephone",0.0671922463993177
"862","response~(history+radio.tv+amount)^3","response~history+radio.tv+amount",0.0670786783670989
"2374","response~(education+install_rate+real_estate)^3","response~education+install_rate+real_estate",0.0670263237012362
"2471","response~(education+real_estate+num_credits)^3","response~education+real_estate+num_credits",0.0669895476490968
"901","response~(history+education+job)^3","response~history+education+job",0.0669252032486173
"3539","response~(male_single+guarantor+foreign)^3","response~male_single+guarantor+foreign",0.0668909481973433
"3675","response~(male_mar_or_wid+other_install+foreign)^3","response~male_mar_or_wid+other_install+foreign",0.0668617869217511
"1559","response~(used_car+amount+present_resident)^3","response~used_car+amount+present_resident",0.0665336049859398
